10-13 21-18 9-12 18-9 4-13 22-18 13-22 27-18 12-16 20-17 0-4 31-27 6-10 27-22 11-14 18-11 7-14 25-21 4-9 22-18 14-19 23-14 10-19 17-13 1-4 28-25 2-6 24-20 9-12 20-17 5-9 26-22 19-26 29-22 6-11 30-27 3-7 22-19 11-14 19-10 7-11 10-5 11-14	1/2-1/2
10-13 21-18 8-12 23-19 11-15 20-16 12-17 19-14 6-11 25-20 3-6 28-25 4-8 27-23 8-12 23-19 5-10 14-5 1-10 26-21 17-26 30-21 11-14 18-11 7-14-23 20-17 13-20 24-17-8 9-13 25-20 23-27 21-18 13-17 20-13 10-17 18-13 27-30 22-18 17-21 8-4 0-9 13-4 21-26 29-22 30-26	1/2-1/2
10-13 21-18 8-12 26-21 12-17 21-12 9-16 18-9 4-13 22-18 13-22 27-18 11-14 18-11 7-14 31-27 0-4 27-22 4-9 20-17 6-10 30-26 9-13 26-21 13-20 24-17 2-6 22-19 10-13 17-10 6-13 19-10 5-14 29-26 13-18 21-17 3-6 17-13 1-4 25-21 18-25 28-21 16-20 26-22 20-25 22-19	0-1
10-13 21-17 5-10 26-21 1-5 23-19 13-18 21-14 11-18 22-13 9-18 27-23 5-9 19-14 10-19 23-14 2-5 31-27 6-10 29-26 10-19 27-22 18-27 30-23-14 3-6 26-22 6-10 22-19 9-12 25-21 12-16 21-18 16-25 28-21	0-1
10-13 21-17 5-10 22-18 13-22 27-18 11-14 18-11 7-14 25-21 9-13 20-16 13-20 24-17 4-9 17-12 8-17 21-12-5 2-9 31-27 0-4 27-22 4-8 22-19 9-13 29-25 13-17 26-22 6-11 25-21 17-26 30-21 11-15 21-17 1-4 16-12 10-13 17-10 8-17 10-5 14-18	1/2-1/2
10-13 21-17 5-10 22-18 13-22 27-18 11-14 18-11 7-14 25-21 9-13 20-16 13-20 24-17 4-9 17-12 8-17 21-12-5 2-9 31-27 0-4 26-21 10-13 28-25 1-5 27-22 4-8 30-26 5-10 22-18 13-22 26-19 6-11 19-15 10-13 15-6 3-10 29-26 8-12 25-20 13-18 20-17	1/2-1/2
10-13 20-16 13-17 21-12 8-17 25-20 5-10 20-13 10-17 23-19 9-13 28-25 6-10 19-14 11-18 26-21 17-26 30-21-14-5 1-10 25-21 4-9 27-23 7-11 23-19 11-14 19-15 3-6 31-27 0-4 27-23 13-18 22-13 9-18-25 29-20 4-8 20-17 2-5 17-12 8-17	1-0
9-13 22-19 13-18 21-14 11-18 20-17 4-9 19-15 9-12 26-21 10-14 24-20 6-10 29-26 3-6 27-22 18-27 31-22 14-19 23-14 10-19 28-24 12-16 21-18 0-4 18-14 19-23 22-18 6-10 26-21 10-19 15-11 7-14	1-0
9-13 21-18 8-12 18-9 4-13 20-16 11-14 16-9 5-12 22-18 13-22 27-18-11 7-14 31-27 12-16 27-22 6-11 26-21 0-4 24-20 3-7 20-17 2-5 22-19 11-15 30-26 15-22 26-19 4-9 25-20 16-25 29-20 9-13 17-12 13-18 20-17 18-25 28-21 1-4 17-13	1/2-1/2
9-13 21-18 8-12 18-9 4-13 20-16 11-14 16-9 5-12 22-19 0-4 26-21 12-16 27-22 13-18 22-13 10-17-26 19-10 6-13 30-21 7-11 31-27 3-6 27-22 6-10 21-18 4-9 23-19 11-15 25-21 16-20 24-17 13-20 18-14 20-24 14-5 1-10 21-18 9-12 29-25 12-16	1/2-1/2
9-13 21-18 13-17 20-13 10-17 23-19 8-12 27-23 4-8 19-15 0-4 22-19 17-21 26-17 12-21 24-20 4-9 20-17 9-12 31-27 1-4 29-26 12-16 27-22 4-9 17-13 9-12 26-17 12-21 13-10 6-13 15-6 3-10 18-9 5-12 25-18 2-5 18-14 12-17 30-26 17-20 22-18 8-12 18-13	0-1
9-13 21-18 13-17 20-13 10-17 25-20 5-10 20-13 10-17 23-19 4-9 18-13 9-18 22-13 0-4 27-22 11-15 22-18 15-22 26-19 1-5 31-27 8-12 27-22 12-16 19-14 6-10	1/2-1/2
9-13 21-17 4-9 22-19 1-4 26-21 11-14 27-22 7-11 19-15 9-12 22-19 5-9 20-16 13-20 24-17 9-13 16-9 13-20 25-16 4-13 30-26 0-4 16-12 8-17 21-12 4-9 12-5 2-9 28-24 13-17 31-27 9-13 29-25 13-18 25-20 18-21 20-13 10-17 19-10 6-13 15-6 3-10 26-22 21-26 22-19 26-30 19-15 13-18 15-11 30-26	1-0
9-13 21-17 4-9 22-19 9-12 20-16 13-20 16-9 5-12 25-16-9 1-5 27-22 5-12 22-18 11-14 18-11 7-14 31-27 0-4 27-22 4-9 19-15 9-13 28-25 12-17 25-20 2-5 22-19 5-9 26-22 17-21 20-17 13-20 24-17 21-25 29-20 9-13 30-26 14-18 19-14 18-27 14-5 27-30 17-10 30-21	1/2-1/2
9-13 21-17 11-15 26-21 4-9 21-18 9-12 18-9 12-21 25-18 5-12 20-16 12-17 23-19 7-11 30-26 2-5 18-14 11-18 22-13 15-22 27-18 5-9 13-4 0-9 26-21 17-26 29-22 6-11 28-25 10-13 31-27 8-12 27-23 1-5 25-21 13-17 22-19 17-26 18-13	1/2-1/2
9-13 20-16 13-18 22-13 10-17 21-12 8-17 25-20 5-10 20-13 10-17 28-25 6-10 23-19 3-6 27-23 10-13 19-15 11-14 31-27 4-8 27-22 6-10 25-20 14-18 22-19 18-21 16-12 1-5 12-9 5-12 20-16 13-18 16-9 18-22 19-14 10-19 23-14 22-27 30-23 21-30 14-10 30-27 10-6 2-11 15-6 27-22 6-2 22-18 2-6 18-13 9-5 17-21 5-2 0-4	1/2-1/2
9-13 20-16 13-18 21-14 11-18 22-13 10-17 27-22 7-11 23-19 4-9 22-18 11-14 18-11 6-15-22 26-19 2-6 31-27 9-13 25-20 6-11 27-22 3-6 22-18 13-22 20-13 0-4 28-25 5-10 25-20 10-17 20-13 1-5 24-20 5-9 20-17 9-18 19-14 11-15 17-13 15-19 14-10 6-11 29-25 19-23 10-5 22-27 5-2 27-31 2-6 11-15 6-10 31-27 10-14 27-22 14-21 22-26 21-17 26-22 25-21 22-26 21-18 26-22 16-12	0-1
9-13 20-16 13-18 21-14 11-18 22-13 10-17 27-22 7-11 23-19 5-10 31-27 11-14 27-23 4-9 19-15 0-4 22-19 9-13 25-20 14-18 19-14 10-19 23-14 1-5 29-25 4-9 14-10 5-14 25-21 18-25 28-21-12-5 2-9 26-21	1/2-1/2
9-13 20-16 13-18 22-13 10-17 21-12 8-17 27-22 6-10 25-20 3-6 20-13 10-17 31-27 4-9 22-18 1-4 27-22 5-10 28-25 17-20 24-17 9-13 18-9 4-13-20 16-12 20-24 12-9 10-13 25-20 11-15 20-16 13-17 16-12 24-28 12-8 28-24 8-4 17-20 4-1 20-25 29-20 24-17	1/2-1/2
9-13 20-16 13-18 22-13 10-17 21-12 8-17 27-22 11-14 22-19 6-10 25-20 10-13 19-10 5-14 31-27 7-11 27-22 14-18 22-19 11-15 19-14 18-22 26-19 15-22 16-12 17-21 12-8 4-9 23-19 9-12 14-10 2-5 19-14 13-18 8-4 0-9 20-17 12-16 17-13 9-12 13-9 21-25 9-2 3-7	1/2-1/2
9-13 20-16 13-18 22-13 10-17 21-12 8-17 25-20 5-10 20-13 10-17 28-25 6-10 23-19 4-8 27-23 0-4 31-27 3-6 27-22 4-9 19-15 1-5 25-20 17-21 26-17 9-12 16-9 5-12-21 20-17 2-5 22-18 5-9 24-20 21-25 30-26 9-12 26-21 12-16 18-14 10-19 23-14 11-18 21-14 25-28 17-13 16-25 29-20 28-25 14-10 25-16 10-3	1/2-1/2
9-12 23-19 4-9 19-14 10-19 22-15 0-4 20-17 11-14 24-20 12-16 27-22 9-12 31-27 4-9 22-18 5-10 18-11 7-14 27-22 14-19 21-18 12-21 26-17 19-26 29-22 2-5 30-27 10-13 17-10 6-13 18-14 8-12 28-24 12-17 27-23 17-21 25-18 16-25 24-20 25-29 20-16 29-26 23-19 13-17	1-0
9-12 23-19 11-15 27-23 7-11 31-27 10-13 19-14 11-18 21-14 12-17 20-16 3-7 25-20 6-11 28-25 11-18 26-21 17-26 30-21-14 4-9 25-21 1-4 21-17 13-18 22-13 9-18 17-12 8-17 20-13 4-9 13-4 0-9 24-20 9-13 29-26 15-19 14-10 5-14 16-12 2-6 12-9 6-11 9-5 13-17 20-13 18-22	1-0
9-12 23-19 12-16 19-15 10-13 21-17 5-10 22-18 13-22 27-18 11-14 18-11 7-14 31-27 4-9 17-12 8-17 20-13-4 0-9 25-21 9-13 21-17 13-20 24-17 2-5 27-22 5-9 17-12 10-13 12-5 1-10 29-25 14-18 26-21 18-27 30-23 10-14 28-24 13-18 23-19	1/2-1/2
9-12 23-19 12-16 19-15 10-13 20-17 13-20 24-17 4-9 22-18 9-12 27-22 5-10 31-27 0-4 18-13 11-14 22-18 1-5 18-11 7-14 27-22 14-18 21-14 12-21 25-18 10-17 14-11 17-20 11-7 4-9 22-19 8-12 30-27 20-24 27-23 5-10 18-14 10-13 14-10 13-18 10-5 9-13 5-1 12-17 1-4 18-21 26-22 21-26 4-9 26-30 9-18 30-27 29-25 17-21 18-14 27-18-11 25-18 2-5 18-13 5-10 13-9 10-13 9-5 16-20 5-2 20-25 28-21 24-28 21-18 13-22 19-14 11-18 2-11 28-25 23-19 25-21 19-14 18-13	1-0
9-12 22-19 4-9 19-14 11-18 21-14 10-19 23-14 0-4 20-17 12-21 25-18 8-12 24-20 12-16 29-25 4-8 26-21 5-10 14-5 1-10 27-23 10-14 18-11 7-14 31-27 6-10 27-22 3-7 22-19 9-13 30-27 13-18 20-17 7-11 19-15 2-6 28-24 16-20 25-16 18-25 27-22 25-29 22-19	0-1
9-12 22-19 12-16 19-14 11-18 21-14 10-19 23-14 4-9 27-22 9-13 20-17 13-20 24-17 6-10 31-27 10-19 22-15 5-10 27-22 0-4 26-21 4-9 22-18 1-5 29-26 9-13 18-9 5-12 21-18 12-21 26-17 7-11 15-6 2-11 18-13 11-14 13-6 3-10 25-21	0-1
9-12 22-19 12-16 19-15 4-9 27-22 9-13 31-27 0-4 21-18 5-9 26-21 11-14 18-11 7-14 22-19 13-18 30-26 9-12 20-17 2-5 26-22 5-9 22-13 9-18 29-26 4-9 17-13 10-17 19-10 6-13 21-14	1/2-1/2
9-12 22-18 5-9 27-22 1-5 31-27 12-17 20-13 10-17 21-12 8-17 23-19 11-15 19-14 6-10 27-23 10-19 23-14 3-6 25-20 9-13 18-9 5-12 20-13 6-10 13-6 2-11-18-27 30-23 4-9 23-19 15-22 26-19 9-13 19-14 13-18 29-26 12-17 28-25 0-4 14-10 7-11 10-5 11-14 5-1 4-8 1-5 14-19 5-9 18-22 9-12 22-29 12-21 29-20 24-17 19-22 21-18	0-1
9-12 22-18 5-9 20-17 1-5 27-22 9-13 18-9 4-13-20 24-17 0-4 22-18 4-9 31-27 11-15 26-22 6-11 18-13 9-18 22-13-6 3-10 27-22 11-14 25-20	1/2-1/2
9-12 22-18 5-9 20-16 1-5 27-22 12-17 21-12 8-17 31-27 11-14 18-11 6-15 25-21 4-8 21-12 8-17 22-18 3-6 18-14 10-19 23-14 0-4 28-25 4-8 25-21 9-13 21-12 8-17 29-25 6-11 14-10 5-14 25-21 13-18 21-12 14-19	1/2-1/2
9-12 21-18 5-9 18-13 10-17 20-13 9-18 22-13 1-5 27-22 5-10 25-20 10-17 20-13 2-5 24-20 5-10 28-24 10-17 20-13 4-9 13-4 0-9 23-19 12-17 22-18 9-12 26-21 17-26 30-21 6-10 19-15 10-14 15-6 3-10 18-11 7-14 24-20 10-13 20-16 12-17	1/2-1/2
9-12 21-18 5-9 22-19 12-16 19-15 9-13 18-9 4-13 27-22 0-4 22-19 4-9 26-21 1-5 31-27 9-12 29-26 11-14 21-17 12-21 25-18-9 16-25 28-21 5-12 27-22 12-16 22-18 7-11 30-27 8-12 26-22 12-17 21-12 14-21 12-9 21-25 9-4 25-28 4-1 28-25 1-4 25-21 22-18 21-14 4-9 14-18 19-14 10-19 23-14-7 18-21 9-12 21-26 12-17 6-10 27-23 10-14 17-13 26-22 13-10 22-18 10-19 2-6	1-0
8-12 23-19 11-15 20-16 9-13 16-9 5-12 21-18 1-5 18-9 4-13 26-21 7-11 27-23 5-9 24-20 12-16 22-18 13-22 19-14 10-19 23-14-7 6-10 20-17 0-4 21-18 4-8 30-27 2-5 18-14 10-19 27-18 19-22 17-13 9-12 13-9 5-10 9-4 12-17 4-1 8-12 1-4 17-20 4-8 12-17 8-12 17-21 12-17 21-26 17-24 26-30 24-20 30-27 20-17 27-23 25-20 16-25 28-21 23-27 18-13 10-14 21-18 14-21 17-26-19 15-22 29-26	0-1
8-12 23-19 11-15 20-16 4-8 24-20 1-4 20-17 9-13 16-9 13-20 25-16 5-12 16-9 4-13 21-18 13-17 27-23 0-4 19-14 10-19 23-14 4-9 31-27 2-5 27-23 6-11 22-19 15-22 26-19 11-15 30-26 15-22 26-19 3-6 28-25 17-21 25-20 21-25 20-17 9-12 29-20 12-21 18-13 6-11	1/2-1/2
8-12 23-19 11-15 20-16 7-11 22-18 15-22 26-19 11-15 30-26 15-22 26-19 4-8 24-20 0-4 19-15 12-17 20-13 10-17-26 29-22 5-10 22-19 8-12 25-21 3-7 28-25 4-8 27-23 1-5 31-27 12-17 21-12 8-17 19-14 10-19 23-14 17-20	1-0
8-12 23-19 11-15 20-16 9-13 16-9 5-12 24-20 12-17 21-12 13-18 22-13 10-17-24 26-21 15-22 27-18 6-10 31-27 7-11 12-8 4-9 27-22 3-7 25-20 11-15 30-27 2-6 21-17 9-12 17-13 10-17 20-13 1-5 18-14 12-17 22-18 6-11 8-4 0-9 13-4 15-19 27-23 19-22 4-1 5-9 1-5 9-12 5-9 12-16 9-12 17-21 12-17 21-26 14-10 26-30 10-6 22-27 6-2 27-31 2-6 11-15 17-21 30-27 18-13 27-22 13-9 7-11 9-5 11-14 5-2 31-27 6-11	0-1
8-12 23-19 12-16 19-14 11-18 21-14 10-19 22-15 9-13 27-22 4-9 20-17 13-20 24-17 0-4 22-18 4-8 31-27 5-10 26-22 9-12 25-21 16-20 27-23 12-16 30-26 7-11 22-19 10-14 19-10 6-13-22 26-19 20-25 15-6 2-11 29-20 16-25 19-14 11-18 21-14 25-29 17-13 29-26 13-10 8-12 14-11 12-17 11-6 17-20 6-2 26-21 2-6 20-25 6-11 25-29 11-14 29-26 23-19 26-22 19-15 22-18 28-24	1/2-1/2
8-12 23-19 12-16 19-15 9-13 20-17 13-20 24-17 11-14 22-18 14-19 27-23 4-8 23-14 10-19 31-27 0-4 27-22 5-10 18-14 1-5 22-18 19-23 14-11 7-14 18-11 3-7 26-22 7-14 22-19 5-9 17-13 9-18 21-17 4-9 17-13 10-17 19-10-3 17-20 15-11 18-22 3-6 2-5 11-7 9-12 6-11 5-10 11-15 10-13 15-19 22-26 30-21 13-17 21-18 17-21 19-22 21-26 18-14 26-30 22-26 30-21 25-18 23-27	1/2-1/2
8-12 21-18 12-17 20-13 10-17 18-13 9-18 22-13 5-9 25-20 9-18 20-13 11-15 24-20 4-8 20-16 0-4 28-25 2-5 26-21 5-10 21-14-5 1-10-17 25-21 17-26 30-21 4-9 21-17 6-10 23-19 15-22 27-18 10-14 18-11 7-14 31-27 14-19 29-25 19-23 27-22 3-6 25-21 23-27 21-18 27-30 17-13 30-26	1/2-1/2
8-12 21-18 12-17 20-13 10-17 18-13 9-18 22-13 5-9 26-22 9-18 22-13 11-14 27-22 7-11 22-19 14-18 19-15 11-14 31-27 4-8 30-26 0-4 26-22 8-12 25-20 12-16 22-19 16-25 28-21-12 2-5 19-10 5-14 12-9 4-8 29-26 6-11 15-6 3-10-17 26-22	0-1
8-12 21-18 12-16 20-17 9-13 18-9 4-13-20 24-17 0-4 22-18 4-9 27-22 11-15 31-27 10-13 17-10 6-13 23-19 7-11 27-23 3-7 28-24 1-4 25-21 5-10 21-17 13-20 24-17 11-14 18-11 7-14 17-12 4-8 12-5 2-9 26-21 9-13 29-26 16-20 21-18 14-21 26-17 20-25	1-0
8-12 21-18 12-16 20-17 9-13 18-9 5-12-21 26-17 11-14 25-21 4-9 22-18 0-4 18-11 7-14 30-26 9-13 27-22 13-20 24-17 4-9 22-18 6-11 28-25 3-7 26-22 2-5 31-27 11-15 18-11 7-14 22-18 14-19 23-14 10-19 27-22 19-26 29-22 5-10 17-12 15-19 22-15 10-13 12-5 13-22 5-2 22-26 21-18 26-29 25-21 29-26 21-17 26-21	1/2-1/2
8-12 21-18 12-16 20-17 9-13 18-9 5-12-21 26-17 4-9 17-12 2-5 22-18 0-4 12-8 10-14 25-21 6-10 29-25 11-15 18-11 7-14 21-18 14-21 25-18 9-12 18-14 10-19 23-14 16-20 24-17 12-21 27-22 4-9 31-27 9-13 27-23 3-7	1-0
8-12 21-18 12-16 20-17 9-13 18-9 4-13-20 24-17 0-4 22-18 4-9 27-22 10-13 17-10 5-14-21 26-17 6-10 22-18 11-14 18-11 7-14 31-27 9-13 17-12 2-5 27-22 3-7 23-19 14-23 30-27 23-30 29-26 30-21 25-18-9-2 10-13 2-6 13-17 6-10 17-21 10-13 21-26 22-19 26-30 28-24 30-26 13-18 7-11 19-15 11-14	0-1
8-12 21-18 12-16 20-17 9-13 18-9 4-13-20 24-17 0-4 22-18 4-9 27-22 11-15 18-14 10-19 23-14 6-10 31-27 10-19 27-23 3-6 23-14 6-10 22-19 15-22 26-19 9-13 28-24 13-20 24-17 2-6 30-26	1/2-1/2
8-12 20-17 12-16 22-18 9-13 18-9 4-13-20 24-17 11-14 27-22 0-4 22-18 7-11 31-27 4-8 27-22 3-7 17-12 8-17 21-12 14-21 26-17 11-15 25-21 6-11 12-9 5-12 17-8 11-14 29-25 2-5 22-18 7-11 30-27 5-9 28-24 15-19 25-20 16-25 21-17 14-21 23-14-7 21-26 7-3 25-29 3-6	1/2-1/2
8-12 20-17 12-16 22-18 4-8 27-22 9-12 22-19 0-4 26-22 11-14 18-11 6-15 30-26 7-11 31-27 3-6 19-14 11-18 22-13 15-19 23-14 10-19 26-22 19-26 29-22 6-11 24-20 11-15 27-23 5-10 13-6 2-11 22-18 1-5 18-13 5-9 13-10 11-14 10-6 15-19 6-2 19-22 2-6 22-26 6-10 14-18 21-14 12-21 25-18 16-25 28-21 26-29 14-11 9-12 10-13 29-26 13-17 12-16 18-14	0-1
11-15 23-19 7-11 27-23 9-13 31-27 13-17 20-13 10-17 21-12 8-17 19-14 11-18 22-13 6-11 27-22 11-14 22-18 14-21 25-18 4-8 28-25 0-4 30-27 8-12 25-21 4-8 13-10 5-14 18-11 3-7 27-22 7-14 22-19	1/2-1/2
11-15 23-19 7-11 27-23 11-14 22-18 15-22 18-11 6-15 26-19 15-22 30-26 22-27 31-22 10-13 22-19 9-12 20-17 13-20 24-17 4-9 26-22 12-16 22-18 9-12 19-15 0-4 15-11 5-10 23-19 4-9 19-15 10-14 17-13 3-7 13-4 12-17 21-12 14-21 25-18 7-14-21 12-9 2-6 4-0 8-12 9-4 1-8 0-4 6-10 4-9 10-14 9-13 14-19 15-11	1/2-1/2
11-15 23-19 7-11 27-23 11-14 22-18 15-22 18-11 6-15 26-19 15-22 30-26 22-27 31-22 9-13 20-17 13-20 24-17 4-9 22-18 2-6 25-20 6-11 28-24 11-15 17-13 10-17 20-13-4 0-9 18-14 3-7 21-18 8-12 24-20 12-16 20-17 16-20	1/2-1/2
11-15 23-19 7-11 27-23 9-13 21-18 8-12 18-9 4-13 20-16 11-14 16-9 5-12 26-21 13-17 30-26 0-4 25-20 4-8 20-13 10-17 19-10 6-13 28-25 2-5 21-18 5-9 18-14 12-16 22-18 13-22 26-19 15-22 25-20 16-25 29-20-13-4 8-12 4-0 12-17 14-10 22-26 10-5 1-10 0-4 17-21 4-9 21-25 31-27 26-30 27-22	1/2-1/2
11-15 23-19 7-11 27-23 9-13 31-27 11-14 21-18 14-21 25-18-9 4-13 19-14 10-19 23-14 0-4 26-21 4-9 27-23 9-12 20-17 13-20 24-17 12-16 30-26 16-20 14-10 5-14 22-19 15-22 26-19-10 6-13 17-10 2-5 28-25 5-14 25-16 3-6 29-26 6-10 26-22 10-13 22-19 13-18	1/2-1/2
11-15 23-19 6-11 27-23 9-13 30-27 11-14 22-18 13-22 27-18-11 15-22 26-19 7-14 31-27 4-9 27-22 9-13 21-18 14-21 25-18-9 5-12 22-18 0-4 19-14 10-19 23-14 1-5 28-25 12-16 20-17 2-6 25-21 16-20 17-13 20-25 29-20 6-10	1/2-1/2
11-15 23-19 6-11 27-23 9-13 30-27 3-6 19-14 11-18 21-14 10-19 23-14 8-12 27-23 6-11 14-10 5-14 22-19 15-22 26-19-10 11-14 31-27 12-17 25-21 17-26 29-22 4-9 22-19 14-18 19-15 18-22 27-18 13-22 10-6 2-11 15-6 22-27 6-2 27-30 2-6 30-27 6-10 7-11 20-16 27-22 24-20 22-26 20-17 9-13 28-24 13-20 24-17 0-4 23-19 4-9 19-15 9-13	1/2-1/2
11-15 22-19 15-22 27-18 9-13 18-9 4-13 31-27 7-11 27-22 0-4 21-18 4-9 20-16 11-15 25-20 6-11 26-21 10-14 20-17 13-20 24-17 5-10 28-24 2-6 30-26 10-13 17-10 6-13 24-20 8-12 22-19 13-22 19-10 11-14 26-19 15-22 20-17 9-13 17-8 22-27 16-12 27-30 12-9 30-27 9-5 27-22 5-2 22-19 10-5 1-10 2-6 3-7 8-4 19-22 4-1 22-19 1-5	0-1
11-15 22-19 15-22 27-18 9-13 18-9 4-13 23-19 7-11 19-15 11-14 31-27 0-4 27-22 4-9 21-18 14-21 26-17 10-14 17-10 6-13 25-21 14-19 29-26 9-12 20-17 13-20 24-17 2-6 22-18 12-16 18-14 6-10 21-18 16-20 15-11 19-23 18-13 10-19 11-6 3-10 13-6 5-10 6-2 10-14 2-6 14-18 6-11 18-22 11-15 22-29 15-22 1-4 22-18 20-25 28-21 29-26 18-14 26-22 14-10 4-9 10-5 9-12 5-9 12-16 17-13	1/2-1/2
11-15 22-19 15-22 27-18 9-13 18-9 4-13 31-27 0-4 27-22 4-9 20-16 6-11 25-20 3-6 20-17 13-20 24-17 11-15 22-18 6-11 26-22 10-13 17-10 5-14 28-24 1-5 29-25 2-6 25-20 6-10 21-17 14-21 17-12 8-17 20-13-6 5-10 6-2 9-13 2-6 21-25 16-12 25-29 12-9 29-25 9-4 25-21 4-1 13-18 22-13 10-17 1-5 21-18 30-26 18-13 5-1 13-9 6-2 15-19 23-14 11-18 1-5 9-13 2-6 18-21 26-22 21-26 22-19	1/2-1/2
11-15 22-19 15-22 27-18 9-13 18-9 4-13 31-27 7-11 27-22 0-4 21-17 4-9 25-21 11-15 20-16 13-20 24-17 6-11 22-18 2-6 26-22 10-13 17-10 6-13 29-26 8-12 28-25 5-10 25-20 3-7 21-17 12-21 26-17 11-14 18-11 7-14 17-12 1-5 12-8 14-18 30-27 18-21 8-4 21-25 4-1 25-28 20-17 13-20 22-18 28-25 18-14 10-19 23-14	1/2-1/2
11-15 22-18 6-11 27-22 9-13 18-9 4-13 21-18 5-9 26-21 10-14 20-17 13-20 24-17 9-12 31-27 1-5 18-13 14-18 21-14 11-18 13-10 5-14 22-13 12-21 25-18-11 7-14 13-9 3-6 27-22 6-10 30-26 8-12 28-25 2-6 22-19 15-22 26-19	0-1
11-15 22-18 6-11 18-14 11-18 21-14 10-19 23-14 9-13 27-22 4-9 31-27 0-4 20-17 13-20 24-17 9-12 25-21 12-16 22-18 4-9 27-22 16-20 14-11 7-14 18-11 5-10 21-18 10-14 17-13 14-21 13-4 21-25 28-21 8-12 4-0 12-16 21-17 20-25 29-20 16-25 17-12 25-29 12-8 3-7 11-6 2-11 0-4 11-14 4-9 14-18 22-13 29-22	1/2-1/2
11-15 22-18 6-11 27-22 10-14 22-19 15-22 26-19-10 5-14 31-27 3-6 27-22 6-10 20-16 1-5 24-20 11-15 18-11 7-14 22-18 14-19 23-14 10-19 18-14 19-22 14-11 5-10 11-7 10-14 7-3 14-19 21-17 19-23 3-7 22-27 7-11 27-31 11-14 31-27 17-13 9-18 14-21 27-22 20-17 2-6 16-12 6-10 21-26 22-19 26-22 19-26 29-22 10-14 22-18 14-21 25-18 15-19 18-14 19-22 14-10 22-27 10-6 27-31 6-2 31-27 2-6 27-22 6-11 22-18 28-25 18-13 17-10 8-17 11-14 4-9 14-19 9-12 19-22 12-16 22-26 17-20 26-29 0-4 10-5 4-9 5-1 9-13 1-5 13-18 5-10 18-22 10-13 22-27	1/2-1/2
11-15 22-18 6-11 27-22 3-6 21-17 9-13 18-9 4-13 25-21 0-4 21-18 4-9 26-21 11-14 18-11 7-14 30-27 8-12 17-8 14-18 21-14 10-19-26 29-22 5-10 28-25 6-11 25-21	0-1
11-15 22-18 6-11 27-22 9-13 18-9 4-13 21-18 5-9 25-21 0-4 30-27 10-14 22-19 15-22 26-19-10 13-22 27-18 2-6 10-5 1-10 31-27 10-13 27-22 6-10 28-25 11-14 18-11 7-14 22-19 13-18 19-15 18-22 15-11 10-13	1/2-1/2
11-15 22-18 10-13 27-22 6-10 21-17 9-12 18-9 12-21 25-18 4-13 18-9 5-12 22-18 0-4 31-27 12-16 20-17 7-11 27-22 4-9 26-21 3-7 30-26 1-5 17-12 8-17 21-12 10-14 26-21 14-19 23-14 9-13 18-9 11-18-27 9-4 27-30 4-1 5-10 1-5	1/2-1/2
11-15 22-18 10-13 18-14 9-12 21-18 13-22 27-18 6-11 25-21 12-16 20-17 4-9 28-25 9-12 31-27 0-4 27-22 5-10 14-5 1-10 17-13 10-17 25-20 16-25 29-20-13 11-14 18-11 7-14 13-10 12-17 21-12 8-17 26-21 17-26 30-21 4-9 10-5 9-13 5-1 3-7 24-20 2-6 1-5 6-11 5-10 14-19 10-17 19-26 21-18 11-14 18-11 7-14 17-21 26-30 20-17 15-19	1/2-1/2
11-15 22-18 10-13 27-22 6-10 21-17 9-12 18-9 12-21 25-18 5-12 18-14 10-19 23-14 4-9 22-18 12-16 20-17 9-12 17-13 15-19 28-25 12-17 26-21 17-26 29-22-15 2-6 15-11 6-15 13-9 8-12 18-13 15-19 31-27 1-4 9-5	0-1
11-15 22-18 10-13 27-22 6-10 21-17 9-12 18-9 12-21 25-18 4-13 18-9 5-12 22-18 0-4 18-13 10-17 20-13 1-5 30-27 5-10 13-6 3-10 23-19 15-22 27-18 10-14 18-11 7-14 31-27 4-9 24-20 9-13 20-16 12-17 28-24 14-18 26-22 17-21 22-19 2-5 19-14 5-9 27-23 21-26 29-22 18-27	1/2-1/2
11-15 22-18 9-13 18-9 4-13 23-19 15-22 27-18-9 5-12 20-16 1-4 16-9 4-13 24-20 0-4 20-16 4-9 31-27 7-11 27-22 11-15 25-20 6-11 29-25 8-12 21-17 12-21 26-17 11-14 17-12 3-6 12-5 2-9 25-21 6-11 21-17 14-18 17-12 18-27 30-23	0-1
11-15 22-18 9-13 18-9 4-13 23-19 15-22 27-18-9 5-12 20-16 1-4 16-9 4-13 24-20 0-4 20-16 4-9 31-27 7-11 27-22 11-15 25-20 6-11 28-24 3-6 21-17 11-14 26-21 6-11 29-26 14-19 17-12 8-17 21-12-5 2-9 20-17 13-20 24-17 9-13 17-12 11-14 12-8 19-23 26-21 14-19 21-18 19-26 18-9 26-29	1/2-1/2
11-15 21-18 6-11 26-21 3-6 30-26 9-12 18-14 11-18 21-14 10-19 23-14 4-9 27-23 6-11 14-10 5-14 22-19 15-22 26-19-10 0-4 10-6 11-14 6-3 12-17 20-13 9-18 29-26 4-9 31-27 1-5 24-20 9-13 20-16 5-9 26-22 8-12 28-24 12-17 25-20 18-21 22-19 14-18 19-14 21-25 14-10 17-21 10-5 18-22 27-18 13-22 5-1 9-13 1-4 13-18 4-9 22-27 9-13 18-22 23-19 27-31	1/2-1/2
