#  Lines of Action transcripts generated by True Online TD(lambda) training.
#  Starting positions:
#    LOA:
#        . B B B B B B .
#        W . . . . . . W
#        W . . . . . . W
#        W . . . . . . W
#        W . . . . . . W
#        W . . . . . . W
#        W . . . . . . W
#        . B B B B B B .
#    Scrambled Eggs:
#        . W B W B W B .
#        B . . . . . . W
#        W . . . . . . B
#        B . . . . . . W
#        W . . . . . . B
#        B . . . . . . W
#        W . . . . . . B
#        . B W B W B W .
#  Results:
#      1-0: Black (side to move first) won
#      0-1: White won
#      1/2-1/2: Draw
#  Format per line is:
#      Starting position  <tab>  Space-separated list of moves  <tab>  Result
Scrambled-Eggs	31-29 6-20 60-36 61-43 47-54 43-25 62-44 40-58 3-17 55-62 54-47 58-42 16-2 39-36 17-20 24-17 47-11 23-20 44-46 62-35 5-21 42-40 29-31 36-12 31-29 57-36 46-39 59-60 1-4 12-26 29-13 36-27 21-7 27-51 13-31 17-19 15-12 60-42 12-15 51-49 4-1 8-11	0-1
LOA	59-45 40-26 1-17 55-53 57-41 26-29 6-27 47-7 61-57 53-17 45-47 17-20 4-18 8-1 41-43 20-36 18-32 15-6 60-56 48-27 58-44 1-10 56-24 6-15 57-48 16-2 32-41 31-38 62-61 38-30 41-32 27-45 48-57 23-44 3-30 7-14 32-41 39-37 41-48 45-52 47-31 10-28 24-8 52-54 5-3 54-30 48-49 36-34 31-38 29-5 38-20 34-50 20-27 28-46 27-34 15-7 8-0 30-54 34-36 50-53 0-27 7-28 36-15 37-51 43-40 14-35 61-59 44-41 27-45 35-34 45-41 34-33 59-52 33-12 57-48 28-10 41-57 46-62 40-41 2-18 49-25 5-19 25-49 10-24 3-4 12-26 41-50 19-17 15-23 51-33 52-45 24-42 23-14 17-49 50-59 18-45 59-45 54-61 48-40 33-57 14-35 57-50 35-34 26-12 40-48 50-57 45-43 57-43 34-33 53-35 48-56 12-21 4-13 42-40 13-22 35-53 33-42 43-29 56-40 61-63 40-48 63-54 48-57 62-55 42-21 55-62 57-36 49-57 22-13 53-21 13-20 62-55 20-4 21-5 36-54 55-46 54-61 46-37 4-13 29-30 61-54 30-14 13-4 14-7 54-63 7-14 4-13 14-6 13-14 37-46 14-13 46-53 63-61 5-7 13-37 53-44 61-52 44-58 37-46 57-59 46-39 59-57 52-51 7-14 39-38 6-15 38-37 57-49 37-29 15-7 51-49 7-15 49-35 58-51 35-21	1-0
LOA	4-20 23-20 62-46 47-61 6-22 32-34 22-38 48-27 59-35 34-13 1-17 24-42 3-6 8-32 6-30 55-54 58-44 40-44 17-20 16-18 30-27 18-20 38-14 15-29 46-37 29-15 35-19 32-35 37-55 39-53 57-49 35-36 2-20 13-45 49-40 61-47 14-28 42-34 19-46 31-28 5-19 15-29 19-17 45-21 55-28 47-39 17-44 39-31 40-43 34-16 60-51 54-27 44-47 16-8 28-10 36-20 43-29 20-28 46-38 31-22 10-28 27-24 51-59 53-29 59-45 22-38 47-39 29-47 28-42 8-1 45-54 21-29 54-38 47-63 42-60 29-27 39-23 27-29 23-30 1-8 38-54 24-42 30-23 8-0 60-62 0-27 23-22 27-20 22-46	1-0
Scrambled-Eggs	31-29 61-43 29-31 8-26 5-26 57-36 26-29 2-29 60-42 40-33 48-34 39-21 42-28 21-3 47-54 23-37 58-49 24-28 31-13 59-35 54-36 29-38 49-51 55-19 16-0 37-53 1-8 19-18 8-1 28-42 1-8 53-51 8-1 3-12 15-12 4-25 62-63 35-44 0-16 38-45 32-48 44-58 13-15 33-60 1-17 45-38 48-27 6-27 12-10 60-33 16-24 58-49 63-27 51-27 24-3 42-24 15-6 27-51 3-5 24-16 10-11 43-44 36-18 44-43 6-15 38-20 5-13 20-38 15-12 49-17 12-21 38-35 34-20	1-0
Scrambled-Eggs	31-29 4-20 3-19 20-36 1-28 39-53 16-2 6-20 5-26 40-58 48-34 55-28 29-53 23-37 34-48 28-31 26-50 8-1 32-59 31-29 47-46 37-39 2-4 39-37 19-35 36-45 35-51 29-11 50-29 37-38 15-7 58-50 48-32 24-51 29-30 51-37 62-44 38-35 30-14 1-28 59-45 11-27 46-43 57-48 45-63 20-21 63-45 50-53 14-22 35-38 60-28 27-45 32-35 48-40 28-56 45-36 56-28 40-43 28-27 61-29 27-29 38-45 29-20 21-12 4-11 37-23 11-18 36-38 7-21 12-11 21-16 23-15 16-9 53-37 20-23 37-53 22-6 11-35 18-16 45-27 6-5 43-61 44-52 38-46 5-6 61-62 52-45 46-22 6-7 53-52 23-14 15-6 45-44 52-59 44-51 27-45 16-2 22-54 9-11 54-22 51-52 6-15 7-5 62-44 5-21 35-34 11-29 45-43 21-5 15-7 29-13 7-15 52-53 15-23 53-52 22-36 2-0 44-58 52-36 34-20 36-37 23-21 5-7 20-11 14-11 21-12 7-5 12-3 11-2 43-50 2-26 3-0 5-19 59-52 13-12 50-57 37-23 58-42 26-25 57-50 23-21 50-43 21-39 42-49 39-38 43-44 25-26 49-51 38-52 44-26 52-54 0-8 12-20 8-9 19-28 26-17 20-22 17-1 54-36 51-60 36-37 1-8 37-29	1-0
LOA	60-42 32-34 62-44 47-61 4-11 24-10 59-45 40-58 45-21 48-27 21-7 55-28 57-41 39-37 42-33 58-26 44-28 34-2 41-17 27-41 7-21 31-22 11-15 10-13 17-22 13-34 15-29 16-0 28-31 61-62 31-13 41-13 22-19 37-51 29-11 26-27 33-12 34-33 3-10	1-0
Scrambled-Eggs	60-46 59-43 62-38 57-36 1-9 61-47 32-36 55-53 38-52 4-28 16-18 23-37 52-28 53-51 58-59 40-44 18-2 39-36 15-36 24-42 36-34 51-49 48-27 8-16 5-21 44-30 59-50 16-18 28-20 6-15 3-10 47-54 31-47 15-36 27-48 30-29 50-41 36-52 21-42 37-10 2-3 43-27 9-33 29-22 47-43 27-3 41-17 49-53 20-41 54-50 33-26 22-43 26-19 50-36 19-43 52-59 46-38 18-11 34-16 10-8 43-46 59-35 17-19 8-10 38-20 3-12 46-43 53-60 43-61 36-34 61-34 60-61 42-40 12-21 19-37 61-34 16-34 35-19 34-43 10-12	0-1
LOA	60-46 31-45 61-43 39-21 58-40 45-54 4-18 15-36 57-36 47-29 36-38 55-39 1-19 54-47 59-27 21-45 40-49 23-19 5-29 19-12 49-41 12-10 6-15 45-59 15-36 59-57 3-5 32-36 41-20 48-49 43-25 49-48 20-36 57-36 25-43 36-44 18-36 44-17 38-14 24-33 2-4 8-32 36-15 48-24 46-22 10-18 14-7 32-56 62-60 56-42 22-14 33-19 43-22 18-32 5-23 19-26 60-61 32-34 4-2 17-25 2-0 26-2 0-18 47-61 18-36	1-0
Scrambled-Eggs	47-61 2-18 60-46 4-25 3-17 39-37 31-45 37-5 58-44 59-45 61-54 24-33 54-47 5-2 62-38 6-3 44-30 40-26 47-20 57-17 20-6 8-35 48-24 23-19 15-14 35-49 30-26 45-53 38-35 49-58 24-0 2-16 14-23 3-12 26-28 12-28 35-19 18-34 32-41 25-27 19-5 53-35 6-2 34-10 46-44 10-9 2-18 58-42 5-19 55-62 41-32 33-19 44-28 35-56 23-14 17-24 14-23 42-43 18-4 43-44 23-20 19-26 1-19 62-35 4-18 24-17 0-1 17-41 18-4 44-37 20-17 26-18 4-13 9-36 32-18 41-40 13-27 35-17 1-8 36-52 19-33 52-45 18-10 45-52 27-29 56-57 33-19 52-36 10-2 17-35 8-9 35-51 2-20 37-39 28-10	1-0
Scrambled-Eggs	1-19 40-58 5-21 61-47 16-20 23-14 20-44 57-49 3-30 2-9 32-34 59-43 30-51 55-51 62-55 58-40 21-13 40-44 48-20 9-18 13-5 39-53 20-41 49-40 34-33 8-35 33-49 4-1 19-46 18-9 5-19 9-2 41-32 40-45 32-41 24-26 31-45 14-5 15-39 26-62 41-17 2-9 19-33 35-21 17-19 43-52 19-21 44-30 21-35 6-38 60-58 5-29 39-15 29-15 33-51 9-33 58-50 33-9 49-58 52-44 35-33 15-29 46-19 29-27 50-43 53-60 43-52 27-51 19-35 1-25 55-46 51-35 45-63 44-23 46-55 38-20 58-49 30-21 52-45 25-34 63-36 60-53 49-52 9-25 36-29 21-18 33-49 25-9 49-53 47-45 55-46 62-46 29-36 35-28 53-44	1-0
